crypto	date	nb_loop	rank	profit	buy_drop_pct	buy_pullback_pct	sell_gain_pct	sell_pullback_pct	last_pos
SOLUSDC	2025-06	-111	57	27.730206009042092	1.5	0.5499999999999999	1.5	0.65	5
SOLUSDC	2025-06	-111	58	27.759863154937452	1.5	0.5499999999999999	1.5	0.75	5
SOLUSDC	2025-06	-111	59	27.78089949165408	1.5	0.5499999999999999	1.5	0.8500000000000001	5
SOLUSDC	2025-06	-111	60	26.75256326569787	1.5	0.5499999999999999	1.5	0.9500000000000002	5
SOLUSDC	2025-06	-111	61	26.1749930762674	1.5	0.65	1.5	0.05	5
SOLUSDC	2025-06	-111	62	26.387606908993952	1.5	0.65	1.5	0.15	5
SOLUSDC	2025-06	-111	63	26.30758238558811	1.5	0.65	1.5	0.25	5
SOLUSDC	2025-06	-111	64	26.298369643803976	1.5	0.65	1.5	0.35000000000000003	5
SOLUSDC	2025-06	-111	65	23.47491292321519	1.5	0.65	1.5	0.45000000000000007	5
SOLUSDC	2025-06	-111	66	24.469976860487588	1.5	0.65	1.5	0.5499999999999999	5
SOLUSDC	2025-06	-111	67	25.349338013309705	1.5	0.65	1.5	0.65	5
SOLUSDC	2025-06	-111	68	25.496549400173226	1.5	0.65	1.5	0.75	5
SOLUSDC	2025-06	-111	69	26.857271095209928	1.5	0.65	1.5	0.8500000000000001	5
SOLUSDC	2025-06	-111	70	25.51991984054182	1.5	0.65	1.5	0.9500000000000002	5
SOLUSDC	2025-06	-111	71	25.729979020181112	1.5	0.75	1.5	0.05	5
SOLUSDC	2025-06	-111	72	25.018959660904905	1.5	0.75	1.5	0.15	5
SOLUSDC	2025-06	-111	73	25.904539725886846	1.5	0.75	1.5	0.25	5
SOLUSDC	2025-06	-111	74	21.818812290831254	1.5	0.75	1.5	0.35000000000000003	5
SOLUSDC	2025-06	-111	75	22.577595419991667	1.5	0.75	1.5	0.45000000000000007	5
SOLUSDC	2025-06	-111	76	23.625253895865306	1.5	0.75	1.5	0.5499999999999999	5
SOLUSDC	2025-06	-111	77	24.43925058606223	1.5	0.75	1.5	0.65	5
SOLUSDC	2025-06	-111	78	24.619628970593297	1.5	0.75	1.5	0.75	5
SOLUSDC	2025-06	-111	79	26.079867607598054	1.5	0.75	1.5	0.8500000000000001	5
SOLUSDC	2025-06	-111	80	24.44025147410756	1.5	0.75	1.5	0.9500000000000002	5
SOLUSDC	2025-06	-111	81	24.36718776409938	1.5	0.8500000000000001	1.5	0.05	5
SOLUSDC	2025-06	-111	82	23.42210704303737	1.5	0.8500000000000001	1.5	0.15	5
