crypto	date	nb_loop	rank	profit	buy_drop_pct	buy_pullback_pct	sell_gain_pct	sell_pullback_pct	last_pos
SOLUSDC	2025-06	-111	81	26.37384424010857	1.5	0.25	1.5	2.4000000000000012	6
SOLUSDC	2025-06	-111	82	25.634362554870503	1.5	0.25	1.5	2.5000000000000013	6
SOLUSDC	2025-06	-111	83	24.055645966535323	1.5	0.25	1.5	2.6000000000000014	6
SOLUSDC	2025-06	-111	84	23.765568345296654	1.5	0.25	1.5	2.7000000000000015	6
SOLUSDC	2025-06	-111	85	24.00157893303067	1.5	0.25	1.5	2.8000000000000016	6
SOLUSDC	2025-06	-111	86	23.395456994670102	1.5	0.25	1.5	2.9000000000000017	6
SOLUSDC	2025-06	-111	87	23.287501486722494	1.5	0.25	1.5	3.0000000000000018	7
SOLUSDC	2025-06	-111	88	23.053600757632683	1.5	0.25	1.5	3.100000000000002	7
SOLUSDC	2025-06	-111	89	22.627142752810258	1.5	0.25	1.5	3.200000000000002	7
SOLUSDC	2025-06	-111	90	23.072820226373405	1.5	0.25	1.5	3.300000000000002	6
SOLUSDC	2025-06	-111	91	21.10583342246097	1.5	0.25	1.5	3.400000000000002	11
SOLUSDC	2025-06	-111	92	19.590540272184594	1.5	0.25	1.5	3.500000000000002	11
SOLUSDC	2025-06	-111	93	19.604753352911434	1.5	0.25	1.5	3.6000000000000023	11
SOLUSDC	2025-06	-111	94	23.454359157278176	1.5	0.25	1.5	3.7000000000000024	11
SOLUSDC	2025-06	-111	95	22.752843884195695	1.5	0.25	1.5	3.8000000000000025	11
SOLUSDC	2025-06	-111	96	22.32168210796779	1.5	0.25	1.5	3.9000000000000026	11
SOLUSDC	2025-06	-111	97	28.261860324511936	1.5	0.35000000000000003	1.5	0.8	5
SOLUSDC	2025-06	-111	98	27.889438684342576	1.5	0.35000000000000003	1.5	0.9000000000000001	5
SOLUSDC	2025-06	-111	99	26.23545002784186	1.5	0.35000000000000003	1.5	1.0000000000000002	5
SOLUSDC	2025-06	-111	100	25.64968520689502	1.5	0.35000000000000003	1.5	1.1000000000000003	5
SOLUSDC	2025-06	-111	101	26.175217702229197	1.5	0.35000000000000003	1.5	1.2000000000000004	5
SOLUSDC	2025-06	-111	102	29.613250467704198	1.5	0.35000000000000003	1.5	1.3000000000000005	5
SOLUSDC	2025-06	-111	103	29.485189844572513	1.5	0.35000000000000003	1.5	1.4000000000000006	5
SOLUSDC	2025-06	-111	104	28.95240850049607	1.5	0.35000000000000003	1.5	1.5000000000000007	5
SOLUSDC	2025-06	-111	105	27.014089134652895	1.5	0.35000000000000003	1.5	1.6000000000000008	5
SOLUSDC	2025-06	-111	106	24.57117760862589	1.5	0.35000000000000003	1.5	1.7000000000000008	5
SOLUSDC	2025-06	-111	107	24.253060465358818	1.5	0.35000000000000003	1.5	1.800000000000001	5
SOLUSDC	2025-06	-111	108	23.27618053404867	1.5	0.35000000000000003	1.5	1.900000000000001	5
SOLUSDC	2025-06	-111	109	25.933240345677703	1.5	0.35000000000000003	1.5	2.000000000000001	5
SOLUSDC	2025-06	-111	110	24.859367255364198	1.5	0.35000000000000003	1.5	2.100000000000001	5
SOLUSDC	2025-06	-111	111	25.500959434445605	1.5	0.35000000000000003	1.5	2.200000000000001	5
SOLUSDC	2025-06	-111	112	25.774337760040503	1.5	0.35000000000000003	1.5	2.300000000000001	6
SOLUSDC	2025-06	-111	113	23.98173436971525	1.5	0.35000000000000003	1.5	2.4000000000000012	6
SOLUSDC	2025-06	-111	114	24.12347466998404	1.5	0.35000000000000003	1.5	2.5000000000000013	4
SOLUSDC	2025-06	-111	115	23.202792432765527	1.5	0.35000000000000003	1.5	2.6000000000000014	4
SOLUSDC	2025-06	-111	116	23.33908138789669	1.5	0.35000000000000003	1.5	2.7000000000000015	4
SOLUSDC	2025-06	-111	117	22.832969704721815	1.5	0.35000000000000003	1.5	2.8000000000000016	4
SOLUSDC	2025-06	-111	118	23.07430564625323	1.5	0.35000000000000003	1.5	2.9000000000000017	4
SOLUSDC	2025-06	-111	119	21.024662760421506	1.5	0.35000000000000003	1.5	3.0000000000000018	6
SOLUSDC	2025-06	-111	120	20.490698552123412	1.5	0.35000000000000003	1.5	3.100000000000002	6
SOLUSDC	2025-06	-111	121	21.2205825172805	1.5	0.35000000000000003	1.5	3.200000000000002	6
SOLUSDC	2025-06	-111	122	20.55410652558758	1.5	0.35000000000000003	1.5	3.300000000000002	6
SOLUSDC	2025-06	-111	123	18.385508411386358	1.5	0.35000000000000003	1.5	3.400000000000002	10
SOLUSDC	2025-06	-111	124	16.7829629224405	1.5	0.35000000000000003	1.5	3.500000000000002	10
SOLUSDC	2025-06	-111	125	16.854845565971935	1.5	0.35000000000000003	1.5	3.6000000000000023	10
SOLUSDC	2025-06	-111	126	20.76872399268473	1.5	0.35000000000000003	1.5	3.7000000000000024	10
SOLUSDC	2025-06	-111	127	20.144085590032557	1.5	0.35000000000000003	1.5	3.8000000000000025	10
SOLUSDC	2025-06	-111	128	19.45219139384066	1.5	0.35000000000000003	1.5	3.9000000000000026	9
SOLUSDC	2025-06	-111	129	27.624725191316987	1.5	0.45000000000000007	1.5	0.8	5
SOLUSDC	2025-06	-111	130	28.795589885974014	1.5	0.45000000000000007	1.5	0.9000000000000001	5
SOLUSDC	2025-06	-111	131	27.332875334374847	1.5	0.45000000000000007	1.5	1.0000000000000002	5
SOLUSDC	2025-06	-111	132	25.671410623814	1.5	0.45000000000000007	1.5	1.1000000000000003	5
SOLUSDC	2025-06	-111	133	26.08941040403258	1.5	0.45000000000000007	1.5	1.2000000000000004	5
SOLUSDC	2025-06	-111	134	29.470749379550234	1.5	0.45000000000000007	1.5	1.3000000000000005	5
SOLUSDC	2025-06	-111	135	29.127003798809387	1.5	0.45000000000000007	1.5	1.4000000000000006	5
SOLUSDC	2025-06	-111	136	29.893296166189373	1.5	0.45000000000000007	1.5	1.5000000000000007	5
SOLUSDC	2025-06	-111	137	29.930232410051907	1.5	0.45000000000000007	1.5	1.6000000000000008	5
SOLUSDC	2025-06	-111	138	29.267742746762405	1.5	0.45000000000000007	1.5	1.7000000000000008	5
SOLUSDC	2025-06	-111	139	28.953442967670355	1.5	0.45000000000000007	1.5	1.800000000000001	5
SOLUSDC	2025-06	-111	140	27.664829135802467	1.5	0.45000000000000007	1.5	1.900000000000001	5
SOLUSDC	2025-06	-111	141	28.019394287865758	1.5	0.45000000000000007	1.5	2.000000000000001	5
SOLUSDC	2025-06	-111	142	26.38051924146592	1.5	0.45000000000000007	1.5	2.100000000000001	5
SOLUSDC	2025-06	-111	143	28.913365937571392	1.5	0.45000000000000007	1.5	2.200000000000001	4
SOLUSDC	2025-06	-111	144	29.689409126373832	1.5	0.45000000000000007	1.5	2.300000000000001	6
SOLUSDC	2025-06	-111	145	26.262360181778224	1.5	0.45000000000000007	1.5	2.4000000000000012	4
SOLUSDC	2025-06	-111	146	24.676209777599823	1.5	0.45000000000000007	1.5	2.5000000000000013	4
SOLUSDC	2025-06	-111	147	24.36496451150197	1.5	0.45000000000000007	1.5	2.6000000000000014	4
SOLUSDC	2025-06	-111	148	23.673075458001716	1.5	0.45000000000000007	1.5	2.7000000000000015	4
SOLUSDC	2025-06	-111	149	23.957724447674092	1.5	0.45000000000000007	1.5	2.8000000000000016	4
SOLUSDC	2025-06	-111	150	23.000305492712425	1.5	0.45000000000000007	1.5	2.9000000000000017	6
SOLUSDC	2025-06	-111	151	21.296425149027993	1.5	0.45000000000000007	1.5	3.0000000000000018	6
SOLUSDC	2025-06	-111	152	20.769585685632993	1.5	0.45000000000000007	1.5	3.100000000000002	6
SOLUSDC	2025-06	-111	153	20.426615284063917	1.5	0.45000000000000007	1.5	3.200000000000002	6
SOLUSDC	2025-06	-111	154	19.78909468299856	1.5	0.45000000000000007	1.5	3.300000000000002	6
SOLUSDC	2025-06	-111	155	17.699732925820737	1.5	0.45000000000000007	1.5	3.400000000000002	10
SOLUSDC	2025-06	-111	156	16.387457329545377	1.5	0.45000000000000007	1.5	3.500000000000002	10
SOLUSDC	2025-06	-111	157	16.50920095428551	1.5	0.45000000000000007	1.5	3.6000000000000023	10
SOLUSDC	2025-06	-111	158	20.45514793785764	1.5	0.45000000000000007	1.5	3.7000000000000024	10
SOLUSDC	2025-06	-111	159	19.517300330956246	1.5	0.45000000000000007	1.5	3.8000000000000025	10
SOLUSDC	2025-06	-111	160	19.1660844814341	1.5	0.45000000000000007	1.5	3.9000000000000026	10
SOLUSDC	2025-06	-111	161	27.83096606363787	1.5	0.5499999999999999	1.5	0.8	5
SOLUSDC	2025-06	-111	162	27.159592359643106	1.5	0.5499999999999999	1.5	0.9000000000000001	5
SOLUSDC	2025-06	-111	163	25.45801997213872	1.5	0.5499999999999999	1.5	1.0000000000000002	5
SOLUSDC	2025-06	-111	164	25.138041686129615	1.5	0.5499999999999999	1.5	1.1000000000000003	5
SOLUSDC	2025-06	-111	165	25.130454029938203	1.5	0.5499999999999999	1.5	1.2000000000000004	5
SOLUSDC	2025-06	-111	166	28.279861571829187	1.5	0.5499999999999999	1.5	1.3000000000000005	5
SOLUSDC	2025-06	-111	167	26.335394983073215	1.5	0.5499999999999999	1.5	1.4000000000000006	5
SOLUSDC	2025-06	-111	168	26.092227191063586	1.5	0.5499999999999999	1.5	1.5000000000000007	5
SOLUSDC	2025-06	-111	169	24.929436653197364	1.5	0.5499999999999999	1.5	1.6000000000000008	6
SOLUSDC	2025-06	-111	170	27.0085305025638	1.5	0.5499999999999999	1.5	1.7000000000000008	5
SOLUSDC	2025-06	-111	171	26.773568693873496	1.5	0.5499999999999999	1.5	1.800000000000001	5
SOLUSDC	2025-06	-111	172	25.444081433200264	1.5	0.5499999999999999	1.5	1.900000000000001	5
SOLUSDC	2025-06	-111	173	24.7163688287189	1.5	0.5499999999999999	1.5	2.000000000000001	5
SOLUSDC	2025-06	-111	174	24.236382532227964	1.5	0.5499999999999999	1.5	2.100000000000001	4
SOLUSDC	2025-06	-111	175	24.512901105988824	1.5	0.5499999999999999	1.5	2.200000000000001	4
SOLUSDC	2025-06	-111	176	24.51046595782765	1.5	0.5499999999999999	1.5	2.300000000000001	4
SOLUSDC	2025-06	-111	177	21.19046156498738	1.5	0.5499999999999999	1.5	2.4000000000000012	4
SOLUSDC	2025-06	-111	178	21.467833757300784	1.5	0.5499999999999999	1.5	2.5000000000000013	4
SOLUSDC	2025-06	-111	179	21.029562664785228	1.5	0.5499999999999999	1.5	2.6000000000000014	4
SOLUSDC	2025-06	-111	180	20.382776367006052	1.5	0.5499999999999999	1.5	2.7000000000000015	4
SOLUSDC	2025-06	-111	181	19.570606575888885	1.5	0.5499999999999999	1.5	2.8000000000000016	6
SOLUSDC	2025-06	-111	182	19.857252926282282	1.5	0.5499999999999999	1.5	2.9000000000000017	6
SOLUSDC	2025-06	-111	183	17.408364958873843	1.5	0.5499999999999999	1.5	3.0000000000000018	6
SOLUSDC	2025-06	-111	184	17.010889394224716	1.5	0.5499999999999999	1.5	3.100000000000002	6
SOLUSDC	2025-06	-111	185	17.925467488364614	1.5	0.5499999999999999	1.5	3.200000000000002	6
SOLUSDC	2025-06	-111	186	18.3158435418449	1.5	0.5499999999999999	1.5	3.300000000000002	5
SOLUSDC	2025-06	-111	187	17.116915069065847	1.5	0.5499999999999999	1.5	3.400000000000002	9
SOLUSDC	2025-06	-111	188	14.877716321181536	1.5	0.5499999999999999	1.5	3.500000000000002	9
SOLUSDC	2025-06	-111	189	14.993870548237643	1.5	0.5499999999999999	1.5	3.6000000000000023	9
SOLUSDC	2025-06	-111	190	18.98009439037249	1.5	0.5499999999999999	1.5	3.7000000000000024	9
SOLUSDC	2025-06	-111	191	18.42533975698128	1.5	0.5499999999999999	1.5	3.8000000000000025	9
SOLUSDC	2025-06	-111	192	18.093852720390075	1.5	0.5499999999999999	1.5	3.9000000000000026	9
SOLUSDC	2025-06	-111	193	25.547191789671068	1.5	0.65	1.5	0.8	5
SOLUSDC	2025-06	-111	194	26.35291719384445	1.5	0.65	1.5	0.9000000000000001	5
SOLUSDC	2025-06	-111	195	24.10813294214619	1.5	0.65	1.5	1.0000000000000002	5
SOLUSDC	2025-06	-111	196	23.979770981779133	1.5	0.65	1.5	1.1000000000000003	5
SOLUSDC	2025-06	-111	197	24.991540677068215	1.5	0.65	1.5	1.2000000000000004	4
SOLUSDC	2025-06	-111	198	26.978560049572653	1.5	0.65	1.5	1.3000000000000005	5
SOLUSDC	2025-06	-111	199	27.050061013853373	1.5	0.65	1.5	1.4000000000000006	5
SOLUSDC	2025-06	-111	200	27.787415928813758	1.5	0.65	1.5	1.5000000000000007	5
SOLUSDC	2025-06	-111	201	26.90861573181278	1.5	0.65	1.5	1.6000000000000008	5
SOLUSDC	2025-06	-111	202	28.853397999936057	1.5	0.65	1.5	1.7000000000000008	5
SOLUSDC	2025-06	-111	203	26.498037024984814	1.5	0.65	1.5	1.800000000000001	5
SOLUSDC	2025-06	-111	204	25.335810168065283	1.5	0.65	1.5	1.900000000000001	5
SOLUSDC	2025-06	-111	205	25.866848468521322	1.5	0.65	1.5	2.000000000000001	4
SOLUSDC	2025-06	-111	206	25.29502013119677	1.5	0.65	1.5	2.100000000000001	4
SOLUSDC	2025-06	-111	207	24.30243837512346	1.5	0.65	1.5	2.200000000000001	4
SOLUSDC	2025-06	-111	208	25.3231564138651	1.5	0.65	1.5	2.300000000000001	4
SOLUSDC	2025-06	-111	209	22.14492502054761	1.5	0.65	1.5	2.4000000000000012	4
SOLUSDC	2025-06	-111	210	23.316118663064422	1.5	0.65	1.5	2.5000000000000013	4
SOLUSDC	2025-06	-111	211	22.864385242759617	1.5	0.65	1.5	2.6000000000000014	4
SOLUSDC	2025-06	-111	212	21.80384179793088	1.5	0.65	1.5	2.7000000000000015	6
SOLUSDC	2025-06	-111	213	21.3354876785721	1.5	0.65	1.5	2.8000000000000016	6
SOLUSDC	2025-06	-111	214	20.70999004924783	1.5	0.65	1.5	2.9000000000000017	6
SOLUSDC	2025-06	-111	215	18.669884286563406	1.5	0.65	1.5	3.0000000000000018	6
SOLUSDC	2025-06	-111	216	17.88314922930229	1.5	0.65	1.5	3.100000000000002	6
SOLUSDC	2025-06	-111	217	19.625994582992927	1.5	0.65	1.5	3.200000000000002	6
SOLUSDC	2025-06	-111	218	18.346162107124304	1.5	0.65	1.5	3.300000000000002	5
SOLUSDC	2025-06	-111	219	17.12559854914065	1.5	0.65	1.5	3.400000000000002	9
SOLUSDC	2025-06	-111	220	15.868418052720033	1.5	0.65	1.5	3.500000000000002	9
SOLUSDC	2025-06	-111	221	15.983493174960552	1.5	0.65	1.5	3.6000000000000023	9
SOLUSDC	2025-06	-111	222	19.967816386622378	1.5	0.65	1.5	3.7000000000000024	9
SOLUSDC	2025-06	-111	223	19.409423192481	1.5	0.65	1.5	3.8000000000000025	9
SOLUSDC	2025-06	-111	224	19.07775079861053	1.5	0.65	1.5	3.9000000000000026	9
SOLUSDC	2025-06	-111	225	24.7789100739892	1.5	0.75	1.5	0.8	5
SOLUSDC	2025-06	-111	226	25.64483388777333	1.5	0.75	1.5	0.9000000000000001	5
SOLUSDC	2025-06	-111	227	23.90843519837626	1.5	0.75	1.5	1.0000000000000002	5
SOLUSDC	2025-06	-111	228	24.171776436251175	1.5	0.75	1.5	1.1000000000000003	4
SOLUSDC	2025-06	-111	229	23.947281380810526	1.5	0.75	1.5	1.2000000000000004	4
SOLUSDC	2025-06	-111	230	25.08016524498229	1.5	0.75	1.5	1.3000000000000005	5
SOLUSDC	2025-06	-111	231	26.83696286915509	1.5	0.75	1.5	1.4000000000000006	5
SOLUSDC	2025-06	-111	232	26.891700080270688	1.5	0.75	1.5	1.5000000000000007	6
SOLUSDC	2025-06	-111	233	26.027115842227733	1.5	0.75	1.5	1.6000000000000008	5
SOLUSDC	2025-06	-111	234	26.546757669704338	1.5	0.75	1.5	1.7000000000000008	5
SOLUSDC	2025-06	-111	235	24.308866793637574	1.5	0.75	1.5	1.800000000000001	5
SOLUSDC	2025-06	-111	236	23.465015969947107	1.5	0.75	1.5	1.900000000000001	5
SOLUSDC	2025-06	-111	237	26.075231078959153	1.5	0.75	1.5	2.000000000000001	4
SOLUSDC	2025-06	-111	238	25.496085775665545	1.5	0.75	1.5	2.100000000000001	4
SOLUSDC	2025-06	-111	239	23.635234981499384	1.5	0.75	1.5	2.200000000000001	4
SOLUSDC	2025-06	-111	240	24.489636524805697	1.5	0.75	1.5	2.300000000000001	4
SOLUSDC	2025-06	-111	241	21.364058827123056	1.5	0.75	1.5	2.4000000000000012	4
SOLUSDC	2025-06	-111	242	21.671685909883703	1.5	0.75	1.5	2.5000000000000013	4
SOLUSDC	2025-06	-111	243	21.21535544530097	1.5	0.75	1.5	2.6000000000000014	4
SOLUSDC	2025-06	-111	244	20.272190656700744	1.5	0.75	1.5	2.7000000000000015	6
SOLUSDC	2025-06	-111	245	19.78276173941329	1.5	0.75	1.5	2.8000000000000016	6
SOLUSDC	2025-06	-111	246	19.223919387951867	1.5	0.75	1.5	2.9000000000000017	6
SOLUSDC	2025-06	-111	247	17.31009719923356	1.5	0.75	1.5	3.0000000000000018	6
SOLUSDC	2025-06	-111	248	16.845757430784168	1.5	0.75	1.5	3.100000000000002	6
SOLUSDC	2025-06	-111	249	18.62211143613001	1.5	0.75	1.5	3.200000000000002	6
SOLUSDC	2025-06	-111	250	18.086333037048202	1.5	0.75	1.5	3.300000000000002	5
SOLUSDC	2025-06	-111	251	16.227684884220384	1.5	0.75	1.5	3.400000000000002	9
SOLUSDC	2025-06	-111	252	14.141615777353342	1.5	0.75	1.5	3.500000000000002	9
SOLUSDC	2025-06	-111	253	14.278950120655155	1.5	0.75	1.5	3.6000000000000023	9
SOLUSDC	2025-06	-111	254	18.284547354236103	1.5	0.75	1.5	3.7000000000000024	9
SOLUSDC	2025-06	-111	255	17.841452718615823	1.5	0.75	1.5	3.8000000000000025	9
SOLUSDC	2025-06	-111	256	17.50968706631405	1.5	0.75	1.5	3.9000000000000026	9
SOLUSDC	2025-06	-111	257	25.09065490429689	1.5	0.8500000000000001	1.5	0.8	5
SOLUSDC	2025-06	-111	258	25.483090113321964	1.5	0.8500000000000001	1.5	0.9000000000000001	5
SOLUSDC	2025-06	-111	259	24.67104878250493	1.5	0.8500000000000001	1.5	1.0000000000000002	4
SOLUSDC	2025-06	-111	260	22.33428801190286	1.5	0.8500000000000001	1.5	1.1000000000000003	4
SOLUSDC	2025-06	-111	261	22.248173663680696	1.5	0.8500000000000001	1.5	1.2000000000000004	4
SOLUSDC	2025-06	-111	262	26.643911236466536	1.5	0.8500000000000001	1.5	1.3000000000000005	5
SOLUSDC	2025-06	-111	263	26.38315538202023	1.5	0.8500000000000001	1.5	1.4000000000000006	6
SOLUSDC	2025-06	-111	264	26.747585017311668	1.5	0.8500000000000001	1.5	1.5000000000000007	5
SOLUSDC	2025-06	-111	265	25.752031456037574	1.5	0.8500000000000001	1.5	1.6000000000000008	5
SOLUSDC	2025-06	-111	266	27.67078711641144	1.5	0.8500000000000001	1.5	1.7000000000000008	5
SOLUSDC	2025-06	-111	267	26.010265547778104	1.5	0.8500000000000001	1.5	1.800000000000001	5
SOLUSDC	2025-06	-111	268	26.230400692084903	1.5	0.8500000000000001	1.5	1.900000000000001	4
SOLUSDC	2025-06	-111	269	25.416697658205933	1.5	0.8500000000000001	1.5	2.000000000000001	4
SOLUSDC	2025-06	-111	270	25.298334621709223	1.5	0.8500000000000001	1.5	2.100000000000001	4
SOLUSDC	2025-06	-111	271	23.997479189962437	1.5	0.8500000000000001	1.5	2.200000000000001	4
SOLUSDC	2025-06	-111	272	24.850234861189634	1.5	0.8500000000000001	1.5	2.300000000000001	4
SOLUSDC	2025-06	-111	273	22.57510225201124	1.5	0.8500000000000001	1.5	2.4000000000000012	4
SOLUSDC	2025-06	-111	274	22.058676772838837	1.5	0.8500000000000001	1.5	2.5000000000000013	4
