timestamp,type,price,qty,capital,position,total_value
2025-06-12 14:30:00,BUY,158.6871,0.063017,0,6.781033,1086.93
2025-06-12 14:45:00,SELL,161.5798,0.061889,10,6.719144,1084.93
2025-06-12 15:00:00,BUY,158.0832,0.063258,0,6.782402,1083.01
2025-06-12 17:15:00,SELL,161.1859,0.06204,10,6.720362,1082.5
2025-06-12 17:30:00,BUY,158.697,0.063013,0,6.783375,1087.38
2025-06-13 11:15:00,SELL,146.0662,0.068462,10,6.714913,981.11
2025-06-13 11:30:00,BUY,143.7381,0.069571,0,6.784484,985.04
2025-06-13 11:45:00,SELL,146.9853,0.068034,10,6.71645,987.44
2025-06-13 12:00:00,BUY,144.5103,0.069199,0,6.785649,990.5
2025-06-13 12:15:00,SELL,147.1974,0.067936,10,6.717713,989.04
2025-06-13 12:30:00,BUY,143.8668,0.069509,0,6.787222,986.32
2025-06-13 12:45:00,SELL,146.6823,0.068175,10,6.719047,985.81
2025-06-13 13:00:00,BUY,143.7678,0.069557,0,6.788604,985.84
2025-06-13 13:15:00,SELL,146.4197,0.068297,10,6.720307,984.24
2025-06-13 13:30:00,BUY,144.7875,0.069067,0,6.789374,992.95
2025-06-13 13:45:00,SELL,146.8338,0.068104,10,6.72127,987.14
2025-06-13 14:00:00,BUY,143.5203,0.069677,0,6.790946,984.48
2025-06-13 14:15:00,SELL,145.6218,0.068671,10,6.722275,979.22
2025-06-13 14:30:00,BUY,143.8668,0.069509,0,6.791784,986.98
2025-06-13 14:45:00,SELL,147.7226,0.067694,10,6.724089,993.47
2025-06-13 15:00:00,BUY,145.4904,0.068733,0,6.792822,998.27
2025-06-13 15:15:00,SELL,148.9447,0.067139,10,6.725683,1001.84
2025-06-14 00:45:00,BUY,146.4111,0.068301,0,6.793984,1004.76
2025-06-14 01:00:00,SELL,148.7124,0.067244,10,6.72674,1000.45
2025-06-14 01:15:00,BUY,145.7478,0.068612,0,6.795352,1000.41
2025-06-14 01:30:00,SELL,149.0154,0.067107,10,6.728245,1002.69
2025-06-14 01:45:00,BUY,145.5003,0.068728,0,6.796973,998.95
2025-06-14 02:00:00,SELL,148.4498,0.067363,10,6.72961,999.12
2025-06-14 02:15:00,BUY,145.4211,0.068766,0,6.798376,998.61
2025-06-14 02:30:00,SELL,148.0256,0.067556,10,6.73082,996.47
2025-06-14 02:45:00,BUY,145.134,0.068902,0,6.799722,996.84
2025-06-14 03:00:00,SELL,148.2478,0.067455,10,6.732268,998.16
2025-06-14 03:15:00,BUY,145.6488,0.068658,0,6.800926,1000.55
2025-06-14 03:30:00,SELL,148.47,0.067354,10,6.733572,999.84
2025-06-14 03:45:00,BUY,145.3221,0.068813,0,6.802385,998.52
2025-06-14 04:00:00,SELL,148.4498,0.067363,10,6.735022,999.91
2025-06-14 04:15:00,BUY,145.629,0.068668,0,6.80369,1000.82
2025-06-14 04:30:00,SELL,148.4902,0.067345,10,6.736345,1000.38
2025-06-14 04:45:00,BUY,145.4211,0.068766,0,6.805111,999.6
2025-06-14 05:00:00,SELL,148.1973,0.067478,10,6.737633,998.61
2025-06-14 05:15:00,BUY,145.1637,0.068888,0,6.806521,998.04
2025-06-14 05:30:00,SELL,148.3993,0.067386,10,6.739135,1000.18
2025-06-14 05:45:00,BUY,145.4805,0.068738,0,6.807873,1000.42
2025-06-14 06:00:00,SELL,148.1266,0.06751,10,6.740363,998.54
2025-06-14 06:15:00,BUY,144.9459,0.068991,0,6.809355,996.96
2025-06-14 06:30:00,SELL,147.864,0.06763,10,6.741725,996.99
2025-06-14 06:45:00,BUY,144.8271,0.069048,0,6.810773,996.35
2025-06-14 07:00:00,SELL,147.4701,0.06781,10,6.742962,994.54
2025-06-14 07:15:00,BUY,144.6588,0.069128,0,6.81209,995.38
2025-06-14 07:30:00,SELL,147.9044,0.067611,10,6.744479,997.66
2025-06-14 07:45:00,BUY,144.7974,0.069062,0,6.813541,996.55
2025-06-14 08:00:00,SELL,146.9853,0.068034,10,6.745507,991.67
2025-06-14 08:15:00,BUY,144.1539,0.06937,0,6.814878,992.31
2025-06-14 08:30:00,SELL,147.3085,0.067885,10,6.746993,994.05
2025-06-14 08:45:00,BUY,144.4212,0.069242,0,6.816235,994.35
2025-06-14 09:00:00,SELL,147.1974,0.067936,10,6.748299,993.5
2025-06-14 09:15:00,BUY,144.0252,0.069432,0,6.817731,991.84
2025-06-14 09:30:00,SELL,146.9449,0.068053,10,6.749678,992.01
2025-06-14 09:45:00,BUY,143.7678,0.069557,0,6.819235,990.29
2025-06-14 10:00:00,SELL,147.0156,0.06802,10,6.751215,992.71
2025-06-14 10:15:00,BUY,144.2034,0.069346,0,6.820561,993.48
2025-06-14 10:30:00,SELL,147.1974,0.067936,10,6.752625,994.13
2025-06-14 10:45:00,BUY,144.2331,0.069332,0,6.821958,993.89
2025-06-14 11:00:00,SELL,147.2479,0.067913,10,6.754045,994.67
2025-06-14 11:15:00,BUY,144.4707,0.069218,0,6.823263,995.72
2025-06-14 11:30:00,SELL,147.056,0.068001,10,6.755262,993.57
2025-06-14 11:45:00,BUY,144.4509,0.069228,0,6.82449,995.76
2025-06-14 12:00:00,SELL,147.056,0.068001,10,6.756488,993.74
2025-06-14 12:15:00,BUY,144.0252,0.069432,0,6.825921,993.03
2025-06-14 12:30:00,SELL,146.7328,0.068151,10,6.757769,991.77
2025-06-14 12:45:00,BUY,144.144,0.069375,0,6.827144,994.03
2025-06-14 13:00:00,SELL,147.3186,0.06788,10,6.759264,995.91
2025-06-14 13:15:00,BUY,144.1539,0.06937,0,6.828635,994.32
2025-06-14 13:30:00,SELL,146.7833,0.068128,10,6.760507,992.5
2025-06-14 13:45:00,BUY,144.1341,0.06938,0,6.829887,994.36
2025-06-14 14:00:00,SELL,147.0156,0.06802,10,6.761867,994.26
2025-06-14 14:15:00,BUY,144.144,0.069375,0,6.831242,994.63
2025-06-14 14:30:00,SELL,146.7227,0.068156,10,6.763086,992.47
2025-06-14 14:45:00,BUY,143.9064,0.06949,0,6.832576,993.18
2025-06-14 15:00:00,SELL,146.7025,0.068165,10,6.764411,992.53
2025-06-14 15:15:00,BUY,143.4609,0.069705,0,6.834116,990.33
2025-06-14 15:30:00,SELL,145.541,0.068709,10,6.765407,984.9
2025-06-14 15:45:00,BUY,143.1738,0.069845,0,6.835252,988.51
2025-06-14 16:00:00,SELL,145.9349,0.068524,10,6.766728,987.72
2025-06-14 16:15:00,BUY,142.6689,0.070092,0,6.836821,985.25
2025-06-14 16:30:00,SELL,145.339,0.068805,10,6.768016,983.92
2025-06-14 16:45:00,BUY,142.0353,0.070405,0,6.838421,981.11
2025-06-14 17:00:00,SELL,145.2582,0.068843,10,6.769578,983.6
2025-06-14 17:15:00,BUY,142.9857,0.069937,0,6.839515,987.83
2025-06-14 17:30:00,SELL,145.4905,0.068733,10,6.770782,985.33
2025-06-14 17:45:00,BUY,143.1045,0.069879,0,6.840661,988.82
2025-06-14 18:00:00,SELL,146.1975,0.068401,10,6.772261,990.28
2025-06-14 18:15:00,BUY,142.2927,0.070278,0,6.842538,983.48
2025-06-14 18:30:00,SELL,144.9754,0.068977,10,6.773561,982.28
2025-06-14 18:45:00,BUY,142.7481,0.070053,0,6.843615,986.78
2025-06-14 19:00:00,SELL,145.743,0.068614,10,6.775001,987.63
2025-06-14 19:15:00,BUY,142.7481,0.070053,0,6.845054,986.99
2025-06-14 19:30:00,SELL,145.6824,0.068642,10,6.776412,987.43
2025-06-14 19:45:00,BUY,142.1442,0.070351,0,6.846763,983.06
2025-06-14 20:00:00,SELL,143.7129,0.069583,10,6.77718,974.32
2025-06-14 20:15:00,BUY,141.2334,0.070805,0,6.847984,976.93
2025-06-14 20:30:00,SELL,144.3492,0.069276,10,6.778708,978.81
2025-06-14 20:45:00,BUY,141.5205,0.070661,0,6.849369,979.12
2025-06-14 21:00:00,SELL,144.5815,0.069165,10,6.780204,980.59
2025-06-14 21:15:00,BUY,142.4907,0.07018,0,6.850384,985.98
2025-06-14 21:30:00,SELL,145.541,0.068709,10,6.781675,987.24
2025-06-14 21:45:00,BUY,143.1837,0.06984,0,6.851515,990.93
2025-06-14 22:00:00,SELL,146.1874,0.068405,10,6.78311,991.79
2025-06-14 22:15:00,BUY,143.2035,0.069831,0,6.85294,991.28
2025-06-14 22:30:00,SELL,145.5612,0.0687,10,6.784241,987.74
2025-06-14 22:45:00,BUY,142.9263,0.069966,0,6.854207,989.54
2025-06-14 23:00:00,SELL,146.046,0.068472,10,6.785735,991.22
2025-06-14 23:15:00,BUY,143.154,0.069855,0,6.85559,991.32
2025-06-14 23:30:00,SELL,146.45,0.068283,10,6.787307,994.16
2025-06-14 23:45:00,BUY,143.2629,0.069802,0,6.857109,992.29
2025-06-15 01:30:00,SELL,146.6419,0.068193,10,6.788916,995.68
2025-06-15 01:45:00,BUY,143.6787,0.0696,0,6.858516,995.38
2025-06-15 02:00:00,SELL,147.1368,0.067964,10,6.790552,999.25
2025-06-15 02:15:00,BUY,144.5796,0.069166,0,6.859718,1001.79
2025-06-15 02:30:00,SELL,147.2782,0.067899,10,6.791819,1000.38
2025-06-15 02:45:00,BUY,144.1539,0.06937,0,6.861189,999.06
2025-06-15 03:00:00,SELL,147.258,0.067908,10,6.793281,1000.46
2025-06-15 03:15:00,BUY,144.3618,0.06927,0,6.862552,1000.7
2025-06-15 03:30:00,SELL,147.3186,0.06788,10,6.794672,1001.07
2025-06-15 03:45:00,BUY,144.3816,0.069261,0,6.863933,1001.04
2025-06-15 04:00:00,SELL,147.46,0.067815,10,6.796118,1002.23
2025-06-15 04:15:00,BUY,144.5598,0.069176,0,6.865293,1002.47
2025-06-15 04:30:00,SELL,147.7933,0.067662,10,6.797631,1004.7
2025-06-15 04:45:00,BUY,144.8667,0.069029,0,6.86666,1004.8
2025-06-15 05:00:00,SELL,147.5206,0.067787,10,6.798873,1003.04
2025-06-15 05:15:00,BUY,144.7479,0.069086,0,6.867958,1004.16
2025-06-15 05:30:00,SELL,148.3185,0.067422,10,6.800536,1008.66
2025-06-15 05:45:00,BUY,145.9854,0.0685,0,6.869036,1012.91
2025-06-15 06:00:00,SELL,148.7326,0.067235,10,6.801801,1011.63
2025-06-15 06:15:00,BUY,145.4112,0.06877,0,6.870572,1009.15
2025-06-15 06:30:00,SELL,148.3387,0.067413,10,6.803158,1009.18
2025-06-15 06:45:00,BUY,145.1043,0.068916,0,6.872074,1007.24
2025-06-15 07:00:00,SELL,147.8943,0.067616,10,6.804458,1006.38
2025-06-15 07:15:00,BUY,144.7281,0.069095,0,6.873554,1004.84
2025-06-15 07:30:00,SELL,147.3792,0.067852,10,6.805701,1003.09
2025-06-15 07:45:00,BUY,144.5004,0.069204,0,6.874905,1003.46
2025-06-15 08:00:00,SELL,146.7833,0.068128,10,6.806778,999.23
2025-06-15 08:15:00,BUY,143.946,0.06947,0,6.876248,999.81
2025-06-15 08:30:00,SELL,146.8641,0.06809,10,6.808158,999.97
2025-06-15 08:45:00,BUY,144.0351,0.069428,0,6.877586,1000.62
2025-06-15 09:00:00,SELL,146.2783,0.068363,10,6.809223,996.18
2025-06-15 09:15:00,BUY,143.4114,0.069729,0,6.878952,996.49
2025-06-15 09:30:00,SELL,146.2783,0.068363,10,6.810589,996.38
2025-06-15 09:45:00,BUY,142.9362,0.069961,0,6.880551,993.41
2025-06-15 10:00:00,SELL,146.7934,0.068123,10,6.812428,1000.12
2025-06-15 11:00:00,BUY,144.5202,0.069194,0,6.881622,1004.58
2025-06-15 11:15:00,SELL,147.2277,0.067922,10,6.8137,1003.23
2025-06-15 11:30:00,BUY,144.3222,0.069289,0,6.88299,1003.4
2025-06-15 11:45:00,SELL,147.8741,0.067625,10,6.815364,1007.84
2025-06-15 12:00:00,BUY,145.2726,0.068836,0,6.884201,1010.19
2025-06-15 12:15:00,SELL,148.2579,0.06745,10,6.816751,1010.63
2025-06-15 12:30:00,BUY,145.2132,0.068864,0,6.885615,1009.98
2025-06-15 12:45:00,SELL,149.2275,0.067012,10,6.818603,1017.45
2025-06-15 13:00:00,BUY,145.827,0.068574,0,6.887177,1014.48
2025-06-15 13:15:00,SELL,148.5306,0.067326,10,6.819851,1012.93
2025-06-15 19:30:00,BUY,150.6978,0.066358,0,6.886209,1048.22
2025-06-15 19:45:00,SELL,153.7725,0.065031,10,6.821178,1048.52
2025-06-15 20:00:00,BUY,149.9553,0.066687,0,6.887865,1043.3
2025-06-16 06:15:00,SELL,158.1963,0.063213,10,6.824652,1078.95
2025-06-16 06:30:00,BUY,155.0241,0.064506,0,6.889158,1078.77
2025-06-16 06:45:00,SELL,158.065,0.063265,10,6.825893,1078.25
2025-06-16 07:00:00,BUY,155.5389,0.064293,0,6.890186,1082.52
2025-06-16 07:15:00,SELL,158.9235,0.062923,10,6.827262,1084.27
2025-06-16 07:30:00,BUY,155.7666,0.064199,0,6.891461,1084.3
2025-06-16 07:45:00,SELL,158.8831,0.062939,10,6.828522,1084.19
2025-06-16 08:00:00,BUY,155.6082,0.064264,0,6.892785,1083.41
2025-06-16 08:15:00,SELL,158.2569,0.063188,10,6.829597,1080.13
2025-06-16 08:30:00,BUY,155.4399,0.064334,0,6.893931,1082.42
2025-06-16 08:45:00,SELL,158.57,0.063064,10,6.830867,1082.45
2025-06-16 09:00:00,BUY,154.9647,0.064531,0,6.895398,1079.34
2025-06-16 09:15:00,SELL,157.9236,0.063322,10,6.832076,1078.26
2025-06-16 09:30:00,BUY,154.836,0.064584,0,6.896661,1078.64
2025-06-16 09:45:00,SELL,158.0852,0.063257,10,6.833403,1079.56
2025-06-16 10:00:00,BUY,155.3508,0.06437,0,6.897774,1082.4
2025-06-16 10:15:00,SELL,158.4993,0.063092,10,6.834682,1082.57
2025-06-16 10:30:00,BUY,154.9152,0.064551,0,6.899234,1079.59
2025-06-16 10:45:00,SELL,157.6711,0.063423,10,6.83581,1077.14
2025-06-16 11:00:00,BUY,153.7272,0.06505,0,6.900861,1071.57
2025-06-16 11:15:00,SELL,156.5197,0.06389,10,6.836971,1069.53
2025-06-16 11:30:00,BUY,154.4994,0.064725,0,6.901696,1077.08
2025-06-16 11:45:00,SELL,158.0549,0.063269,10,6.838427,1080.15
2025-06-16 12:00:00,BUY,154.5786,0.064692,0,6.903119,1077.85
2025-06-16 12:15:00,SELL,157.257,0.06359,10,6.839529,1074.91
2025-06-16 12:30:00,BUY,153.9054,0.064975,0,6.904504,1073.37
2025-06-16 12:45:00,SELL,156.8631,0.06375,10,6.840754,1072.44
2025-06-16 13:00:00,BUY,153.2916,0.065235,0,6.905989,1069.32
2025-06-16 13:15:00,SELL,156.9742,0.063705,10,6.842284,1073.43
2025-06-16 13:30:00,BUY,154.3113,0.064804,0,6.907088,1076.61
2025-06-16 13:45:00,SELL,158.1963,0.063213,10,6.843876,1081.96
2025-06-16 14:00:00,BUY,154.7964,0.064601,0,6.908477,1080.21
2025-06-16 14:15:00,SELL,158.6912,0.063015,10,6.845461,1085.56
2025-06-16 14:30:00,BUY,155.4498,0.064329,0,6.909791,1084.98
2025-06-16 14:45:00,SELL,158.0852,0.063257,10,6.846534,1081.62
2025-06-16 15:00:00,BUY,155.1924,0.064436,0,6.91097,1083.36
2025-06-16 15:15:00,SELL,158.671,0.063023,10,6.847946,1085.81
2025-06-16 15:30:00,BUY,155.4498,0.064329,0,6.912276,1085.37
2025-06-16 15:45:00,SELL,158.2165,0.063205,10,6.849071,1082.91
2025-06-16 16:00:00,BUY,156.0636,0.064076,0,6.913148,1089.79
2025-06-16 16:15:00,SELL,159.0851,0.062859,10,6.850288,1088.99
2025-06-16 16:30:00,BUY,155.925,0.064133,0,6.914422,1089.02
2025-06-16 16:45:00,SELL,159.1659,0.062828,10,6.851594,1089.74
2025-06-16 17:00:00,BUY,155.9349,0.064129,0,6.915724,1089.3
2025-06-16 17:15:00,SELL,158.8528,0.062951,10,6.852772,1087.8
2025-06-16 17:30:00,BUY,156.0933,0.064064,0,6.916836,1090.58
2025-06-16 17:45:00,SELL,158.8326,0.062959,10,6.853877,1087.84
2025-06-16 18:00:00,BUY,155.9151,0.064137,0,6.918015,1089.52
2025-06-16 18:15:00,SELL,159.6103,0.062653,10,6.855362,1093.35
2025-06-16 18:30:00,BUY,156.0933,0.064064,0,6.919426,1090.99
2025-06-16 18:45:00,SELL,159.8224,0.062569,10,6.856857,1095.03
2025-06-16 19:00:00,BUY,156.6675,0.063829,0,6.920686,1095.2
2025-06-16 19:15:00,SELL,160.0042,0.062498,10,6.858188,1096.47
2025-06-16 19:30:00,BUY,156.0834,0.064068,0,6.922256,1091.36
2025-06-16 19:45:00,SELL,159.4588,0.062712,10,6.859544,1092.98
2025-06-16 20:00:00,BUY,155.6775,0.064235,0,6.923779,1088.76
2025-06-16 20:15:00,SELL,158.9639,0.062907,10,6.860872,1089.83
2025-06-16 20:30:00,BUY,156.2121,0.064016,0,6.924888,1092.68
2025-06-16 20:45:00,SELL,158.9437,0.062915,10,6.861972,1089.87
2025-06-16 21:00:00,BUY,155.6082,0.064264,0,6.926236,1088.67
2025-06-16 21:15:00,SELL,158.9134,0.062927,10,6.863309,1089.87
2025-06-16 21:30:00,BUY,155.4201,0.064342,0,6.927651,1087.57
2025-06-16 21:45:00,SELL,158.3276,0.06316,10,6.86449,1086.08
2025-06-16 22:00:00,BUY,155.2419,0.064416,0,6.928906,1086.52
2025-06-16 22:15:00,SELL,158.4589,0.063108,10,6.865798,1087.18
2025-06-17 07:00:00,BUY,151.3611,0.066067,0,6.931865,1059.81
2025-06-17 07:15:00,SELL,154.227,0.064839,10,6.867026,1058.59
2025-06-17 07:30:00,BUY,151.3413,0.066076,0,6.933102,1059.86
2025-06-17 07:45:00,SELL,154.2472,0.064831,10,6.868271,1058.92
2025-06-17 08:00:00,BUY,151.2621,0.06611,0,6.934381,1059.5
2025-06-17 08:15:00,SELL,154.0048,0.064933,10,6.869448,1057.45
2025-06-17 08:30:00,BUY,150.3414,0.066515,0,6.935963,1053.3
2025-06-17 08:45:00,SELL,153.116,0.06531,10,6.870653,1051.59
2025-06-17 09:00:00,BUY,149.9751,0.066678,0,6.937331,1050.94
2025-06-17 09:15:00,SELL,153.116,0.06531,10,6.872021,1051.8
2025-06-17 09:30:00,BUY,150.0048,0.066665,0,6.938686,1051.35
2025-06-17 09:45:00,SELL,153.0857,0.065323,10,6.873363,1051.8
2025-06-17 12:30:00,BUY,149.4009,0.066934,0,6.940297,1047.36
2025-06-17 13:00:00,SELL,151.1061,0.066179,10,6.874118,1038.44
2025-06-17 13:15:00,BUY,148.6386,0.067277,0,6.941395,1042.18
2025-06-17 13:30:00,SELL,150.7324,0.066343,10,6.875053,1036.03
2025-06-17 14:00:00,BUY,149.2227,0.067014,0,6.942067,1046.38
2025-06-17 14:15:00,SELL,151.7525,0.065897,10,6.87617,1043.14
2025-06-17 14:30:00,BUY,148.2822,0.067439,0,6.943609,1040.01
2025-06-17 14:45:00,SELL,150.389,0.066494,10,6.877115,1034.0
2025-06-18 00:45:00,BUY,146.7873,0.068126,0,6.94524,1029.77
2025-06-18 01:00:00,SELL,150.0961,0.066624,10,6.878616,1032.23
2025-06-18 01:15:00,BUY,146.6685,0.068181,0,6.946797,1029.17
2025-06-18 01:30:00,SELL,149.5709,0.066858,10,6.879939,1028.85
2025-06-18 01:45:00,BUY,146.1339,0.06843,0,6.94837,1025.65
2025-06-18 02:00:00,SELL,149.1063,0.067066,10,6.881304,1025.89
2025-06-18 02:15:00,BUY,146.6685,0.068181,0,6.949484,1029.57
2025-06-18 02:30:00,SELL,149.1467,0.067048,10,6.882436,1026.33
2025-06-18 02:45:00,BUY,146.1438,0.068426,0,6.950862,1026.09
2025-06-18 03:00:00,SELL,149.3487,0.066957,10,6.883905,1027.92
2025-06-18 03:15:00,BUY,146.4705,0.068273,0,6.952178,1028.57
2025-06-18 03:30:00,SELL,150.0759,0.066633,10,6.885545,1033.12
2025-06-18 03:45:00,BUY,146.9259,0.068062,0,6.953606,1031.98
2025-06-18 04:00:00,SELL,150.3486,0.066512,10,6.887094,1035.21
2025-06-18 04:15:00,BUY,147.114,0.067974,0,6.955069,1033.52
2025-06-18 04:30:00,SELL,150.4092,0.066485,10,6.888584,1035.85
2025-06-18 04:45:00,BUY,147.3318,0.067874,0,6.956458,1035.26
2025-06-18 05:00:00,SELL,150.086,0.066628,10,6.889829,1033.83
2025-06-18 05:15:00,BUY,147.2625,0.067906,0,6.957735,1034.96
2025-06-18 05:30:00,SELL,150.3284,0.066521,10,6.891214,1035.69
2025-06-18 05:45:00,BUY,146.8665,0.068089,0,6.959303,1032.41
2025-06-18 06:00:00,SELL,149.3588,0.066953,10,6.89235,1029.24
2025-06-18 06:15:00,BUY,146.2725,0.068366,0,6.960716,1028.45
2025-06-18 06:30:00,SELL,148.8033,0.067203,10,6.893513,1025.62
2025-06-18 06:45:00,BUY,145.7874,0.068593,0,6.962106,1025.24
2025-06-18 07:00:00,SELL,148.6821,0.067258,10,6.894848,1024.99
2025-06-18 07:15:00,BUY,145.9161,0.068533,0,6.963381,1026.33
2025-06-18 07:30:00,SELL,149.1467,0.067048,10,6.896333,1028.38
2025-06-18 07:45:00,BUY,146.5497,0.068236,0,6.964569,1030.97
2025-06-18 08:00:00,SELL,149.7325,0.066786,10,6.897783,1032.6
2025-06-18 08:15:00,BUY,146.2725,0.068366,0,6.966149,1029.25
2025-06-18 08:30:00,SELL,148.7528,0.067226,10,6.898923,1026.07
2025-06-18 08:45:00,BUY,146.223,0.068389,0,6.967312,1029.07
2025-06-18 09:00:00,SELL,149.6113,0.06684,10,6.900472,1032.17
2025-06-18 09:15:00,BUY,146.52,0.06825,0,6.968722,1031.37
2025-06-18 09:30:00,SELL,149.0457,0.067094,10,6.901629,1028.47
2025-06-18 09:45:00,BUY,145.9953,0.068495,0,6.970124,1027.88
2025-06-18 10:00:00,SELL,148.672,0.067262,10,6.902862,1026.1
2025-06-18 10:15:00,BUY,145.2132,0.068864,0,6.971726,1022.61
2025-06-18 10:30:00,SELL,147.9347,0.067597,10,6.904129,1021.25
2025-06-18 10:45:00,BUY,144.2826,0.069308,0,6.973437,1016.31
2025-06-18 11:00:00,SELL,147.7832,0.067667,10,6.90577,1020.45
2025-06-18 11:15:00,BUY,144.8271,0.069048,0,6.974818,1020.35
2025-06-18 11:30:00,SELL,147.9347,0.067597,10,6.907221,1021.7
2025-06-18 11:45:00,BUY,145.0944,0.068921,0,6.976142,1022.42
2025-06-18 12:00:00,SELL,147.8943,0.067616,10,6.908526,1021.62
2025-06-18 12:15:00,BUY,144.5994,0.069157,0,6.977682,1019.16
2025-06-18 12:30:00,SELL,146.9954,0.068029,10,6.909653,1015.63
2025-06-18 12:45:00,BUY,143.7678,0.069557,0,6.97921,1013.52
2025-06-18 16:45:00,SELL,146.3187,0.068344,10,6.910866,1011.18
2025-06-18 17:00:00,BUY,142.9461,0.069956,0,6.980822,1007.96
2025-06-18 17:15:00,SELL,146.0561,0.068467,10,6.912355,1009.6
2025-06-18 17:30:00,BUY,144.0054,0.069442,0,6.981797,1015.57
2025-06-18 17:45:00,SELL,147.056,0.068001,10,6.913796,1016.65
2025-06-18 18:00:00,BUY,143.8767,0.069504,0,6.9833,1014.88
2025-06-18 18:15:00,SELL,146.5106,0.068254,10,6.915045,1013.1
2025-06-18 18:30:00,BUY,144.2529,0.069323,0,6.984368,1017.69
2025-06-18 18:45:00,SELL,145.44,0.068757,10,6.915611,1005.85
2025-06-18 19:00:00,BUY,144.144,0.069375,0,6.984986,1017.01
2025-06-18 19:15:00,SELL,146.2076,0.068396,10,6.91659,1011.25
2025-06-18 19:30:00,BUY,143.946,0.06947,0,6.986061,1015.77
2025-06-18 19:45:00,SELL,146.1975,0.068401,10,6.91766,1011.33
2025-06-18 20:00:00,BUY,143.4015,0.069734,0,6.987394,1012.12
2025-06-18 20:15:00,SELL,147.1772,0.067945,10,6.919449,1018.3
2025-06-18 20:30:00,BUY,145.2429,0.06885,0,6.988299,1025.25
2025-06-18 20:45:00,SELL,148.9851,0.067121,10,6.921178,1030.94
2025-06-19 01:00:00,BUY,144.1935,0.069351,0,6.99053,1018.17
2025-06-19 01:15:00,SELL,147.8337,0.067644,10,6.922886,1023.3
2025-06-19 01:30:00,BUY,144.3915,0.069256,0,6.992142,1019.8
2025-06-19 04:00:00,SELL,147.7327,0.06769,10,6.924452,1022.84
2025-06-19 04:15:00,BUY,144.3816,0.069261,0,6.993713,1019.96
2025-06-19 04:30:00,SELL,147.5105,0.067792,10,6.925922,1021.53
2025-06-19 04:45:00,BUY,145.1439,0.068897,0,6.994819,1025.51
2025-06-19 05:00:00,SELL,148.1872,0.067482,10,6.927336,1026.38
2025-06-19 05:15:00,BUY,145.3716,0.068789,0,6.996126,1027.31
2025-06-19 05:30:00,SELL,147.9953,0.06757,10,6.928556,1025.24
2025-06-19 05:45:00,BUY,144.5301,0.06919,0,6.997746,1021.6
2025-06-19 06:00:00,SELL,146.8338,0.068104,10,6.929642,1017.43
2025-06-19 06:15:00,BUY,143.7579,0.069561,0,6.999203,1016.35
2025-06-19 06:30:00,SELL,146.6823,0.068175,10,6.931028,1016.59
2025-06-19 06:45:00,BUY,143.7084,0.069585,0,7.000614,1016.21
2025-06-19 07:00:00,SELL,146.9651,0.068043,10,6.93257,1018.76
2025-06-19 07:15:00,BUY,143.7975,0.069542,0,7.002113,1017.06
2025-06-19 07:30:00,SELL,146.7227,0.068156,10,6.933957,1017.3
2025-06-19 07:45:00,BUY,143.6688,0.069605,0,7.003561,1016.36
2025-06-19 08:00:00,SELL,146.9348,0.068057,10,6.935504,1018.98
2025-06-19 08:15:00,BUY,144.2826,0.069308,0,7.004812,1020.88
2025-06-19 08:30:00,SELL,147.2277,0.067922,10,6.93689,1021.19
2025-06-19 08:45:00,BUY,143.7579,0.069561,0,7.006452,1017.41
2025-06-19 09:00:00,SELL,146.8035,0.068118,10,6.938333,1018.49
2025-06-19 09:15:00,BUY,144.3519,0.069275,0,7.007609,1021.78
2025-06-19 09:30:00,SELL,147.1772,0.067945,10,6.939663,1021.25
2025-06-19 09:45:00,BUY,144.7182,0.0691,0,7.008763,1024.54
2025-06-19 10:00:00,SELL,147.5408,0.067778,10,6.940985,1023.94
2025-06-19 10:15:00,BUY,144.9657,0.068982,0,7.009967,1026.47
2025-06-19 10:30:00,SELL,147.7933,0.067662,10,6.942305,1025.87
2025-06-19 10:45:00,BUY,144.6687,0.069123,0,7.011429,1024.58
2025-06-19 11:00:00,SELL,147.1368,0.067964,10,6.943465,1021.52
2025-06-19 11:15:00,BUY,143.9559,0.069466,0,7.01293,1019.75
2025-06-19 11:30:00,SELL,146.5005,0.068259,10,6.944671,1017.32
2025-06-19 11:45:00,BUY,143.6688,0.069605,0,7.014276,1017.91
2025-06-19 12:00:00,SELL,146.8439,0.0681,10,6.946176,1019.9
2025-06-19 12:15:00,BUY,143.9064,0.06949,0,7.015666,1019.8
2025-06-19 12:30:00,SELL,146.3894,0.068311,10,6.947355,1016.95
2025-06-19 12:45:00,BUY,143.8173,0.069533,0,7.016887,1019.34
2025-06-19 13:00:00,SELL,146.4702,0.068273,10,6.948614,1017.69
2025-06-19 13:15:00,BUY,143.8767,0.069504,0,7.018118,1019.94
2025-06-19 13:30:00,SELL,146.0965,0.068448,10,6.94967,1015.27
2025-06-19 13:45:00,BUY,142.5501,0.070151,0,7.019821,1010.78
2025-06-19 14:00:00,SELL,145.642,0.068662,10,6.951159,1012.36
2025-06-19 14:15:00,BUY,143.0253,0.069918,0,7.021077,1014.34
2025-06-19 14:30:00,SELL,145.2178,0.068862,10,6.952215,1009.59
2025-06-19 14:45:00,BUY,141.7779,0.070533,0,7.022748,1005.73
2025-06-19 15:00:00,SELL,145.1269,0.068905,10,6.953843,1009.2
